086254ad-32e4-4935-ba5c-c14efa477710;Recycled Soft Car;300;EUR;{"https://loremflickr.com/640/480?lock=3193103607398400","https://loremflickr.com/640/480?lock=8902024580038656","https://picsum.photos/seed/XPUkSfX/640/480","https://loremflickr.com/640/480?lock=1986819163947008"};
3cd03dc1-7b83-4f20-8826-a02b41a81214;Handmade Frozen Chips;560;USD;{"https://loremflickr.com/640/480?lock=7341080020254720","https://picsum.photos/seed/JmK9G/640/480","https://picsum.photos/seed/XBA8jQ3/640/480","https://picsum.photos/seed/neuaYKTGrc/640/480"};
f006d11a-5c62-4760-a330-b0c98b1b2460;Luxurious Granite Fish;240;USD;{"https://picsum.photos/seed/h5Zwhwh/640/480"};
84f7739e-e1fd-48a1-9f53-a90bc22dddd6;Handcrafted Soft Computer;150;EUR;{"https://loremflickr.com/640/480?lock=5682746642923520","https://picsum.photos/seed/f82AVMMRQ/640/480","https://picsum.photos/seed/tJu21wJGD/640/480"};
f1223c6a-8886-42ee-890e-c2c331430b70;Sleek Plastic Chips;750;EUR;{"https://picsum.photos/seed/uAenekS/640/480","https://loremflickr.com/640/480?lock=3343739024048128","https://loremflickr.com/640/480?lock=3243911845773312","https://loremflickr.com/640/480?lock=4128090863173632"};
0c6fc804-8466-44d2-a5e8-46b8097b5897;Refined Frozen Chips;30;USD;{"https://loremflickr.com/640/480?lock=2478483234095104","https://loremflickr.com/640/480?lock=7286728121384960"};
8e2a5484-70e9-4e96-8f90-03624bdc56b3;Intelligent Metal Fish;480;USD;{"https://picsum.photos/seed/5w87r/640/480","https://loremflickr.com/640/480?lock=7233145875202048"};
53679fea-20e9-4838-89a7-08c37c8e0d65;Awesome Steel Ball;790;USD;{"https://picsum.photos/seed/yYYqNl/640/480","https://picsum.photos/seed/UVnSpUg/640/480","https://loremflickr.com/640/480?lock=2714879307808768"};
91adbdc9-ad90-41af-b0ed-1b17f3ab89cf;Rustic Fresh Pizza;270;EUR;{"https://picsum.photos/seed/L6WpDaGXGY/640/480","https://loremflickr.com/640/480?lock=1601989077106688","https://loremflickr.com/640/480?lock=6711661226360832"};
117bfc4c-0d13-4b86-b2cd-baf7bf76c0d7;Licensed Plastic Chicken;160;EUR;{"https://picsum.photos/seed/dYiBwA6baM/640/480"};
c4ab1e0c-0796-4978-967b-11d92c0ed4de;Refined Rubber Computer;830;EUR;{"https://loremflickr.com/640/480?lock=7664594510151680","https://picsum.photos/seed/BmaTQOs/640/480","https://loremflickr.com/640/480?lock=2493334006267904","https://loremflickr.com/640/480?lock=3133286599622656","https://loremflickr.com/640/480?lock=4929701233557504"};
27e0f998-34f7-48dd-bb39-1385ee824c42;Incredible Soft Ball;700;EUR;{"https://picsum.photos/seed/eFt5o/640/480"};
18181944-fc54-410e-9526-b32273f988f8;Electronic Cotton Gloves;340;USD;{"https://loremflickr.com/640/480?lock=5891409320083456","https://picsum.photos/seed/BaeyxO/640/480"};
fa97ca64-b66b-4cb2-9699-17e9a6faa929;Luxurious Soft Pants;610;EUR;{"https://picsum.photos/seed/75y99/640/480","https://loremflickr.com/640/480?lock=5671183125053440","https://picsum.photos/seed/L9OfjBZK/640/480"};
264e6746-948e-4754-9fd2-b0fb0e4dd5f2;Electronic Bronze Sausages;210;USD;{"https://picsum.photos/seed/4a9UJB/640/480","https://loremflickr.com/640/480?lock=3597187015507968","https://loremflickr.com/640/480?lock=8311747670704128","https://picsum.photos/seed/5pepiaz7/640/480"};
51d067d7-e738-48cb-9cb1-3f4465c0c05a;Sleek Cotton Shoes;590;EUR;{"https://loremflickr.com/640/480?lock=604348709076992","https://loremflickr.com/640/480?lock=1865351555973120","https://picsum.photos/seed/EBKOpq/640/480","https://picsum.photos/seed/JgyoEjfHi/640/480","https://loremflickr.com/640/480?lock=2048367490236416"};
bbb3be2d-d86d-4162-9e5f-5d8ec71a6cee;Recycled Metal Fish;910;USD;{"https://loremflickr.com/640/480?lock=7941865017966592","https://picsum.photos/seed/73GZzmqs/640/480","https://loremflickr.com/640/480?lock=7711858133827584","https://loremflickr.com/640/480?lock=8401880625446912","https://loremflickr.com/640/480?lock=7574223849521152"};
bd8e82fa-46b4-43ec-bcbd-7e0b769b5e40;Handcrafted Granite Shoes;520;EUR;{"https://loremflickr.com/640/480?lock=8211948829147136","https://picsum.photos/seed/DmFU16q/640/480","https://picsum.photos/seed/KAODyAUegw/640/480","https://picsum.photos/seed/QKcjupv/640/480"};
33370fdf-fbd2-4f3b-86e2-70afbff7c497;Generic Cotton Salad;750;EUR;{"https://loremflickr.com/640/480?lock=3127519037358080","https://loremflickr.com/640/480?lock=2709479774748672","https://loremflickr.com/640/480?lock=3033837984546816","https://loremflickr.com/640/480?lock=1201631637012480"};
753774d3-e46e-43ad-994d-5c6e10dbef6b;Practical Cotton Table;420;EUR;{"https://picsum.photos/seed/vBLpytSqA/640/480"};
9f3d2890-d7e7-4584-ab38-10943fd41e13;Practical Bronze Bacon;640;USD;{"https://loremflickr.com/640/480?lock=8368862307287040","https://loremflickr.com/640/480?lock=5219243102568448","https://picsum.photos/seed/WW48h/640/480","https://loremflickr.com/640/480?lock=4131404837289984"};
85db477f-dcb4-453d-aab3-5cf48f291bfa;Luxurious Cotton Hat;90;USD;{"https://picsum.photos/seed/MJ4ikSxlqH/640/480","https://picsum.photos/seed/SAxwhzrFg/640/480","https://picsum.photos/seed/4j8Dnv/640/480"};
78ccafa2-6030-42f2-b6d7-274e09d1861f;Refined Concrete Table;530;USD;{"https://loremflickr.com/640/480?lock=5340998162972672","https://loremflickr.com/640/480?lock=2906538926669824","https://picsum.photos/seed/5jvAKpVV/640/480","https://picsum.photos/seed/QDG7BBxuOP/640/480"};
651c6fbb-783e-49e0-9174-0cf167ed85ec;Elegant Plastic Car;900;USD;{"https://loremflickr.com/640/480?lock=2235330914680832","https://picsum.photos/seed/ktc6adyf/640/480","https://loremflickr.com/640/480?lock=2032169878814720"};
64b1d6de-fd0a-4d28-b5f2-0e24ad2e8601;Ergonomic Granite Bacon;650;EUR;{"https://picsum.photos/seed/CA8L7/640/480"};
1e2161d3-b184-4b46-9418-620212dd0721;Recycled Plastic Chicken;770;USD;{"https://loremflickr.com/640/480?lock=38250374758400"};
4e28b77d-005f-4077-8f7d-e59d6fc139ed;Refined Cotton Sausages;900;EUR;{"https://loremflickr.com/640/480?lock=2691203495624704","https://loremflickr.com/640/480?lock=6461164613533696"};
5736c555-8f4c-4a76-b7d5-10a6a0de6631;Sleek Concrete Shoes;920;USD;{"https://loremflickr.com/640/480?lock=5252697141805056","https://picsum.photos/seed/FW7Mcy/640/480","https://loremflickr.com/640/480?lock=7848942907686912"};
ea5bff9b-0012-4998-be50-54b6bfe08ee3;Luxurious Wooden Pizza;840;EUR;{"https://loremflickr.com/640/480?lock=6769674467409920","https://loremflickr.com/640/480?lock=4531408171171840","https://picsum.photos/seed/G0zx7bC/640/480","https://picsum.photos/seed/ZAdaCi/640/480","https://loremflickr.com/640/480?lock=2417412928438272"};
f6c36a88-296f-48a6-aae6-644fcfc065af;Handmade Soft Pants;470;USD;{"https://loremflickr.com/640/480?lock=6361312170868736","https://loremflickr.com/640/480?lock=1972780312559616","https://loremflickr.com/640/480?lock=7615273827827712","https://picsum.photos/seed/yGQlKCkSb/640/480"};
375cc69e-d761-4482-b06b-313e15f62e1b;Intelligent Frozen Pants;910;USD;{"https://picsum.photos/seed/HNJzT/640/480","https://loremflickr.com/640/480?lock=7473293437173760","https://picsum.photos/seed/OJgZyM270X/640/480","https://picsum.photos/seed/nZJlV/640/480","https://picsum.photos/seed/pNYZrK8/640/480"};
a6c3c326-9b05-4687-87db-b9b8fc23e914;Sleek Concrete Ball;160;EUR;{"https://loremflickr.com/640/480?lock=1303475247906816","https://loremflickr.com/640/480?lock=7815350095708160"};
a2eef343-b463-437a-8e2a-ea8f67dd6b17;Generic Metal Tuna;390;USD;{"https://loremflickr.com/640/480?lock=2405364299464704","https://loremflickr.com/640/480?lock=7293458752471040"};
a94a2024-268a-4b03-9b63-e9b471fcfae4;Oriental Concrete Sausages;830;USD;{"https://loremflickr.com/640/480?lock=8032436927594496","https://picsum.photos/seed/doEY7Lmc/640/480","https://loremflickr.com/640/480?lock=6552009844981760","https://loremflickr.com/640/480?lock=2851797062385664","https://picsum.photos/seed/EUNmi9jW/640/480"};
a88cb3f3-8e94-4ad5-9af6-5e9f40e3f5d2;Elegant Rubber Computer;980;EUR;{"https://picsum.photos/seed/QtBkNek2/640/480"};
df4d524c-6c16-4f77-b3fc-9b5731081b4c;Handcrafted Rubber Ball;630;EUR;{"https://picsum.photos/seed/EZwqF6AP/640/480","https://picsum.photos/seed/5SWIUVgS/640/480","https://loremflickr.com/640/480?lock=7017789931913216","https://picsum.photos/seed/InDzPY/640/480"};
cbe934a5-7101-4d78-90f1-e3c5ea196071;Recycled Wooden Table;180;USD;{"https://picsum.photos/seed/qlCn1HOTVA/640/480","https://loremflickr.com/640/480?lock=701316823252992","https://picsum.photos/seed/C0Aj8ul/640/480","https://loremflickr.com/640/480?lock=1125757340352512"};
151361f2-779b-487f-b505-dad3c366a56d;Rustic Cotton Chips;100;EUR;{"https://loremflickr.com/640/480?lock=1681730884861952"};
8b0a34c1-3d99-4c1f-bd7f-1dc1dca13387;Handcrafted Cotton Chicken;610;EUR;{"https://loremflickr.com/640/480?lock=1105657245728768"};
78d431b2-453e-432b-ac3a-ee606e69cb3f;Intelligent Steel Chips;840;EUR;{"https://picsum.photos/seed/T6RUW5/640/480","https://picsum.photos/seed/Jbf2rLBz/640/480","https://loremflickr.com/640/480?lock=5633117314351104","https://loremflickr.com/640/480?lock=4788612514185216"};
761cc8a2-98f9-4842-b29c-9a572c753391;Electronic Bronze Shoes;530;USD;{"https://picsum.photos/seed/YKsYZE5/640/480","https://loremflickr.com/640/480?lock=6069949330096128"};
2b5d6278-f2ce-45a8-bb00-be28496ed9ae;Licensed Frozen Chips;380;EUR;{"https://loremflickr.com/640/480?lock=8375804536815616","https://picsum.photos/seed/iJ5jQx5/640/480","https://picsum.photos/seed/7trbm2wh/640/480","https://picsum.photos/seed/BrwuYM4mFa/640/480","https://picsum.photos/seed/6puvI/640/480"};
f73dc78d-1c09-49d8-8f39-ee1255daf9f9;Practical Soft Bacon;600;EUR;{"https://loremflickr.com/640/480?lock=3904810925424640","https://loremflickr.com/640/480?lock=2018912338182144","https://loremflickr.com/640/480?lock=2268443411742720","https://picsum.photos/seed/wa87M/640/480"};
c213382a-992f-49b1-820b-ccd29ba43139;Incredible Steel Chair;600;USD;{"https://picsum.photos/seed/M3nMqd3P/640/480","https://picsum.photos/seed/PRzaOrlW/640/480","https://picsum.photos/seed/Fc5X9o2R/640/480","https://loremflickr.com/640/480?lock=8260779641929728"};
b24461c9-5381-4902-9113-4218176075cb;Elegant Plastic Tuna;300;USD;{"https://loremflickr.com/640/480?lock=2073555636322304"};
e6bed084-c9a8-4e39-bef2-a549a83e25a0;Licensed Concrete Mouse;290;USD;{"https://loremflickr.com/640/480?lock=1015302387138560","https://picsum.photos/seed/RUbKHQr/640/480","https://loremflickr.com/640/480?lock=6070687236096000"};
c70b14ae-34ad-456f-b798-ca5b27fb9b71;Luxurious Metal Towels;490;USD;{"https://picsum.photos/seed/lOpBrE2c3/640/480","https://picsum.photos/seed/NBhWtJ/640/480","https://loremflickr.com/640/480?lock=8678377642786816","https://loremflickr.com/640/480?lock=8837313329102848"};
e2b20626-f2ff-4d1b-92a0-cb3a8e5487d6;Refined Rubber Ball;810;EUR;{"https://loremflickr.com/640/480?lock=4722582167224320"};
d71c9606-90b6-4545-8cc3-1273357901d8;Elegant Frozen Shirt;10;EUR;{"https://picsum.photos/seed/VPnBwR/640/480","https://picsum.photos/seed/gFYxIGA4/640/480"};
ec181bc9-3772-4e7b-9ea5-d5f7011b59dd;Gorgeous Wooden Pants;940;EUR;{"https://picsum.photos/seed/pJaGZ7Qi/640/480","https://picsum.photos/seed/nwLGhZ0GFo/640/480","https://picsum.photos/seed/XCiCcEP/640/480","https://loremflickr.com/640/480?lock=7486799001681920","https://picsum.photos/seed/SsQms/640/480"};
00871562-362d-4947-8a74-02b01eb05fc9;Electronic Granite Table;900;USD;{"https://picsum.photos/seed/TNkc4UaV/640/480","https://picsum.photos/seed/Pk9D45/640/480","https://picsum.photos/seed/zZwGipM/640/480","https://loremflickr.com/640/480?lock=6060873103704064"};
f0c1972e-0203-4c32-9215-faaaaa000597;Ergonomic Cotton Bike;140;USD;{"https://loremflickr.com/640/480?lock=2317526077800448"};
1e8ba5a2-1fdb-4423-a9ee-8b192ffc061e;Licensed Plastic Chips;250;USD;{"https://picsum.photos/seed/EFnTiUa/640/480","https://loremflickr.com/640/480?lock=1960465043292160","https://loremflickr.com/640/480?lock=260974957297664"};
d817e52b-9bf3-4c98-ad2a-6de4863dcf32;Small Cotton Car;530;EUR;{"https://picsum.photos/seed/mi3BU0lL/640/480","https://loremflickr.com/640/480?lock=6883096326569984","https://loremflickr.com/640/480?lock=6364369770250240"};
97631193-d574-4b40-8a26-722537eebe9b;Generic Soft Sausages;220;USD;{"https://picsum.photos/seed/0SIa0XK/640/480","https://loremflickr.com/640/480?lock=1963817605005312","https://picsum.photos/seed/e1rqsnKMD0/640/480","https://picsum.photos/seed/SWPO7g/640/480"};
99f16fbd-f343-4887-b757-ec707cc4ba7b;Small Concrete Towels;950;EUR;{"https://loremflickr.com/640/480?lock=1059704004411392"};
6f1fa429-d8ca-4305-af28-2c4fa143162f;Awesome Wooden Table;590;USD;{"https://picsum.photos/seed/qsFF5GIE/640/480","https://picsum.photos/seed/vShi1QXP/640/480","https://picsum.photos/seed/cK7qp7PI/640/480","https://picsum.photos/seed/oD0YNkUiWX/640/480","https://picsum.photos/seed/PePI0ES/640/480"};
aab6e7fa-5d95-4c2b-8b38-483c106aabb7;Sleek Concrete Fish;130;EUR;{"https://loremflickr.com/640/480?lock=5063625538535424","https://picsum.photos/seed/wap5YZ/640/480","https://loremflickr.com/640/480?lock=3615771760525312","https://loremflickr.com/640/480?lock=725377676738560","https://loremflickr.com/640/480?lock=6290325024800768"};
85fcb459-9eea-417a-a116-8ef0d2dd726a;Handcrafted Plastic Gloves;430;EUR;{"https://loremflickr.com/640/480?lock=6795121133617152","https://picsum.photos/seed/x922vhPHBj/640/480"};
dec5e15f-33da-43fb-9839-186ba219cd9d;Recycled Frozen Shoes;130;USD;{"https://loremflickr.com/640/480?lock=6294819345268736","https://loremflickr.com/640/480?lock=3947049896640512","https://picsum.photos/seed/ILbEIo3o/640/480","https://picsum.photos/seed/xGYYXjmAb/640/480"};
49ace900-79b2-42db-a44f-a1fa497ea84c;Handmade Soft Sausages;880;EUR;{"https://loremflickr.com/640/480?lock=59715258155008","https://loremflickr.com/640/480?lock=4392315867103232"};
cce2cb24-124e-43d5-bd15-4a3f7e2599ad;Intelligent Bronze Gloves;750;USD;{"https://picsum.photos/seed/XaF0D8/640/480"};
d3c6e975-f35d-406b-8dcf-6735bb133584;Recycled Cotton Table;390;EUR;{"https://loremflickr.com/640/480?lock=5621995171479552","https://loremflickr.com/640/480?lock=5295795651739648","https://loremflickr.com/640/480?lock=4789289871212544","https://loremflickr.com/640/480?lock=7008073390489600"};
a0e6cab1-222b-4f0b-bc0b-5a1ec04bf981;Licensed Wooden Hat;230;EUR;{"https://picsum.photos/seed/n3UhqZua/640/480","https://loremflickr.com/640/480?lock=6811350919544832","https://loremflickr.com/640/480?lock=4983175214268416"};
a1022afb-61a6-4fa8-957d-5bdf84bc6638;Luxurious Rubber Tuna;510;USD;{"https://picsum.photos/seed/RwQPO/640/480","https://loremflickr.com/640/480?lock=256160221364224","https://loremflickr.com/640/480?lock=45237892284416","https://picsum.photos/seed/9E1SAgiKvg/640/480","https://loremflickr.com/640/480?lock=8098937019826176"};
130f39f8-4383-491d-9e65-bc5c7df9dc65;Tasty Metal Shirt;10;USD;{"https://loremflickr.com/640/480?lock=1554434905604096","https://loremflickr.com/640/480?lock=4293242545766400","https://picsum.photos/seed/g5yccc/640/480","https://picsum.photos/seed/2Xj6UKk/640/480","https://loremflickr.com/640/480?lock=2655920477700096"};
33a6fcf4-292b-4e86-b18c-e00ea8ef3971;Oriental Plastic Mouse;710;EUR;{"https://loremflickr.com/640/480?lock=6331808637517824","https://picsum.photos/seed/m5IoD4/640/480"};
fa776d84-8eb6-45a1-a5e5-4ca9bf130d17;Fantastic Steel Car;710;USD;{"https://loremflickr.com/640/480?lock=3629031884849152","https://loremflickr.com/640/480?lock=8111976739766272","https://picsum.photos/seed/B01oQWx/640/480","https://picsum.photos/seed/5O2eUcCKK1/640/480"};
9062f0c7-d6a3-479a-9d9e-db2663f05ad2;Handcrafted Soft Pants;830;USD;{"https://picsum.photos/seed/EHzDB/640/480","https://picsum.photos/seed/RULdWf42A/640/480"};
efad6ecf-2df1-4a0e-9f9c-d054b87db656;Electronic Rubber Gloves;340;EUR;{"https://picsum.photos/seed/ydAwrPDA4/640/480"};
7e694d4d-4bc1-476e-b5f8-11c158d3cc50;Intelligent Cotton Shoes;900;EUR;{"https://picsum.photos/seed/v2Zdgh3Ix/640/480","https://loremflickr.com/640/480?lock=4504329425780736","https://loremflickr.com/640/480?lock=8810422763257856","https://loremflickr.com/640/480?lock=686567494516736","https://loremflickr.com/640/480?lock=1523117029588992"};
a5fe8187-e042-48d7-9e93-f568bab2302e;Sleek Soft Chicken;280;EUR;{"https://loremflickr.com/640/480?lock=878374920650752","https://loremflickr.com/640/480?lock=411084940902400"};
a59c7edd-2d5d-4ac9-8320-28fe3e73fe33;Refined Metal Car;470;EUR;{"https://loremflickr.com/640/480?lock=6671852357287936","https://loremflickr.com/640/480?lock=2066782256889856","https://loremflickr.com/640/480?lock=8806493128228864"};
3e74ecde-1e77-46ac-bb68-337898b87442;Luxurious Wooden Hat;570;EUR;{"https://picsum.photos/seed/nzcDFLCVo/640/480","https://loremflickr.com/640/480?lock=4407213189758976","https://picsum.photos/seed/vCgpxzyrJ/640/480","https://picsum.photos/seed/7CVzm5/640/480"};
4eeaf131-26d9-4a66-883b-a203071e4d0c;Intelligent Granite Fish;690;USD;{"https://picsum.photos/seed/UNOVi/640/480"};
a2d2fd18-401d-40f8-9ef7-365c23d717c3;Luxurious Concrete Ball;290;EUR;{"https://picsum.photos/seed/yZh50Mk/640/480","https://picsum.photos/seed/pF5fpM/640/480","https://loremflickr.com/640/480?lock=5011411730169856","https://loremflickr.com/640/480?lock=8853382877937664"};
f91228f3-d9f5-43c4-b603-676502c0ccc1;Awesome Frozen Hat;800;EUR;{"https://picsum.photos/seed/YXg9FFLFnk/640/480","https://loremflickr.com/640/480?lock=8710940956557312"};
9922f0f6-a29f-4d5d-a436-67c4b3358326;Tasty Granite Ball;630;USD;{"https://loremflickr.com/640/480?lock=3228332936134656","https://picsum.photos/seed/D03PP/640/480","https://loremflickr.com/640/480?lock=1710745517555712"};
07bcf050-98ee-4eee-b056-98e79fea8007;Electronic Frozen Car;970;USD;{"https://picsum.photos/seed/wES8cCmOkB/640/480","https://picsum.photos/seed/Qs4VtJs/640/480","https://picsum.photos/seed/0AlmKiGn/640/480","https://loremflickr.com/640/480?lock=3318507894734848","https://picsum.photos/seed/4Jw0OXc/640/480"};
c5cd2ada-5580-4706-8485-2d8aeb299ee7;Handmade Cotton Mouse;970;EUR;{"https://loremflickr.com/640/480?lock=6626935715135488","https://picsum.photos/seed/MnSLk/640/480","https://picsum.photos/seed/HHNTwNnua/640/480","https://picsum.photos/seed/joKpFpFu/640/480","https://picsum.photos/seed/5jCoKwr/640/480"};
d525368b-699b-4b0e-8b1f-c577d1af6138;Modern Rubber Chips;580;EUR;{"https://loremflickr.com/640/480?lock=236087674929152","https://picsum.photos/seed/sKFKT/640/480","https://loremflickr.com/640/480?lock=7642216046526464"};
609e8ccc-a8b5-42a8-a279-1c4c687a3f52;Bespoke Granite Pizza;520;EUR;{"https://loremflickr.com/640/480?lock=4698906535395328","https://picsum.photos/seed/mSSoxaqo/640/480"};
e96d44ea-c140-4a83-b71b-bf70f8818293;Elegant Wooden Pants;370;EUR;{"https://loremflickr.com/640/480?lock=5810810760724480","https://picsum.photos/seed/Ib6P6faaeH/640/480","https://picsum.photos/seed/JVmF8hL4/640/480","https://loremflickr.com/640/480?lock=1686897321574400","https://picsum.photos/seed/c9XL2H/640/480"};
69035ced-5439-472c-be96-fe9a291bf66c;Luxurious Rubber Car;540;EUR;{"https://picsum.photos/seed/225oRS/640/480","https://loremflickr.com/640/480?lock=8985331061751808","https://picsum.photos/seed/fYR1o/640/480","https://picsum.photos/seed/hFNoXc/640/480","https://picsum.photos/seed/IJmlYR/640/480"};
a2229a1b-4493-46a6-9c61-e50469381a41;Generic Frozen Car;720;USD;{"https://loremflickr.com/640/480?lock=5000869640667136","https://loremflickr.com/640/480?lock=3505259626364928"};
09bccf73-a767-4abd-aaf6-41b274130ee3;Incredible Fresh Bike;670;EUR;{"https://picsum.photos/seed/0lW1Hiv/640/480","https://loremflickr.com/640/480?lock=439662283849728","https://picsum.photos/seed/N2Dy8/640/480","https://picsum.photos/seed/2URlL/640/480"};
20885fbb-97a8-4d29-8404-fce9b9f6701f;Electronic Frozen Chair;740;USD;{"https://loremflickr.com/640/480?lock=4212671194857472","https://picsum.photos/seed/GX691NJok/640/480","https://loremflickr.com/640/480?lock=8193909192654848"};
